date,cluster_id,situation_id,published_at,significance_score,sources,category,countries,names,url
2026-08-31,dc6aac0e-22bf-40e5-bedd-4a8b364c174d,4e56e436-50e9-4914-96c7-aceeb78a5130,2026-08-31T01:10:59.000Z,5,6,business,JP,Wage,https://clstr.news/cluster/japan-minimum-wage-increases-drive-new-sme-subsidies
2026-08-31,dcb2a17d-6143-46a5-81e6-731811a207c7,e6e90690-6442-4da8-a9c9-fc570acd9a7d,2026-08-31T00:00:00.000Z,3,2,international,NL;BE;DE,Amsterdam,https://clstr.news/cluster/netherlands-implements-diesel-restrictions-in-several-major-cities
2026-08-31,e2cffae5-aa3a-4e27-b3e6-478cc956aac3,94325f09-74fe-4d5e-b2ef-5799cbece6e9,2026-08-31T06:38:06.000Z,3,3,business,BE;NL;SE;DK;DE,Amsterdam,https://clstr.news/cluster/european-sleeper-to-launch-new-scandinavia-night-train-route
2026-08-31,e448f5f5-7260-4928-9bcc-d386b4d6e2c3,de923906-e50b-4227-a241-39b4ac568997,2026-08-31T07:26:40.000Z,3,3,culture,HR,Croatia,https://clstr.news/cluster/croatia-hosts-various-cultural-festivals-and-summer-programs
2026-08-31,e76e24ad-173c-44d6-81f2-52283688e504,2802c15b-6396-414d-b0e3-89f94be47b06,2026-08-31T03:44:36.000Z,2,2,business,JP,Gold,https://clstr.news/cluster/gold-plaza-provides-18k-jewelry-purchasing-services-in-japan
2026-08-31,e781fcac-40c3-49db-a48b-5b9c6f181751,2a8e1972-ff16-4925-98a6-aac4573b8445,2026-08-31T04:00:27.000Z,4,2,business,FR;DE,Fast,https://clstr.news/cluster/geely-and-renault-compete-in-the-european-electric-compact-car-market
2026-08-31,edf7bd1b-e637-4840-b97e-5db0bcb3030f,66956afc-9d62-4c82-b1bb-c5b8e5d02ed1,2026-08-31T03:03:56.000Z,4,2,business,IN,Fast,https://clstr.news/cluster/fast-ds-2026-scheme-introduces-foreign-asset-disclosure-and-enforcement
2026-08-31,f2183093-78df-47ff-bf7e-f6d61d1b7deb,72277620-ffd1-46ed-a9c0-00920698e01c,2026-08-31T01:10:00.000Z,3,2,business,AU,Gold,https://clstr.news/cluster/antipa-minerals-extends-gold-copper-strike-at-tims-dome
2026-08-31,f45b9857-9cb6-4f9d-97ce-07259c83f847,f5e237a6-9f44-4c9c-8761-ed0a44f0d755,2026-08-31T00:00:00.000Z,4,3,business,BA;HR,Croatia,https://clstr.news/cluster/south-interconnection-gas-pipeline-project-faces-delays
2026-08-31,faa1f9be-896e-4d2e-8146-b94bb2c23ca2,94a0bb7e-e8b2-4c6b-a1f4-e1dadef80566,2026-08-31T05:58:38.000Z,2,2,sports,GB,Gold,https://clstr.news/cluster/liverpool-fc-202627-black-and-gold-adidas-jersey-leaked
2026-08-31,fd67deb2-89ba-491e-a775-f490f86c4469,d639b51b-080e-406b-8269-651b5d1e6682,2026-08-30T22:53:55.000Z,3,2,business,BA,Wage,https://clstr.news/cluster/agricultural-labor-shortages-spark-wage-debate-in-bosnia-and-herzegovina
2026-08-31,ff7433d8-1fae-46b1-a301-8e93f3a99955,088370c1-29d4-4af8-8838-385e38401af0,2026-08-31T01:27:19.000Z,3,3,business,AU,Gold,https://clstr.news/cluster/australian-gold-explorers-report-significant-drilling-results-1
2026-09-01,025668ba-a806-4af2-b156-83473da7263d,3e70516e-18b7-4504-b5e4-2d64485b0269,2026-08-31T14:24:55.000Z,1,2,culture,JP;AU,Gold,https://clstr.news/cluster/sendai-aoba-gakuin-students-conduct-language-training-in-australia
2026-09-01,06c135cc-aa3c-4803-978f-c0125e426051,aed49912-5a69-40fb-9384-b380a70e8233,2026-08-31T21:24:08.000Z,2,2,sports,,Stevenson,https://clstr.news/cluster/devin-haneys-potential-opponents-identified-in-new-five-man-hit-list
2026-09-01,07bcb8ca-4f1a-4db9-897c-df076f657cf1,22aaf152-71df-415c-9db1-063efdc154dc,2026-08-31T14:05:00.000Z,3,4,sports,AU,Gold,https://clstr.news/cluster/scott-pendlebury-to-join-gold-coast-suns-on-four-year-deal
2026-09-01,0803ec29-eb9c-4a00-8915-c1a7ceb90afb,c64fc855-c09a-4b7a-a150-e5c3bd40e205,2026-08-31T18:38:56.000Z,3,10,culture,US,Fast,https://clstr.news/cluster/universal-studios-hollywood-to-open-fast-furious-roller-coaster
2026-09-01,08a25f0e-5ec8-4f4a-8c93-132ce2103c98,251a44fb-8e20-4845-81b9-0df6987bf922,2026-09-01T04:57:16.000Z,2,2,sports,AU,Perth,https://clstr.news/cluster/alyssa-dalloste-returns-to-perth-glory-for-202627-season
2026-09-01,0b5b2d01-7ab0-459e-af9e-928dfee6cbab,5d2a317d-a16b-4721-8e95-90edb2990b3e,2026-08-31T13:00:50.000Z,2,2,health,,Link,https://clstr.news/cluster/dietary-studies-link-kiwi-and-avocado-consumption-to-heart-health
2026-09-01,0da43bd2-5ad0-4242-b922-8f4baa575656,0da14120-0323-448f-bfd0-688f8d74edea,2026-08-31T15:30:22.000Z,3,4,business,BR,Santana,https://clstr.news/cluster/feira-de-santana-upgrades-exhibition-park-for-47th-expofeira
2026-09-01,1206c8c5-d529-413f-b45f-17e488586157,4ac7fe36-e1f1-42d7-b65d-60b2659f3301,2026-08-31T18:30:00.000Z,2,2,culture,RS;ME,Santana,https://clstr.news/cluster/bora-santana-speaks-on-the-death-of-his-father
2026-09-01,12fd62a6-a37d-4bc8-a604-2fd5d40cb9b3,2d56a350-163d-4902-b7cc-a257e6521596,2026-08-31T17:02:38.000Z,4,19,technology,US,Tati,https://clstr.news/cluster/naughty-dog-completes-cinematic-filming-for-intergalactic-the-heretic-prophet
2026-09-01,152e6ec8-7927-49e4-b506-bf86c87c8144,878896b1-2ce3-471b-bcca-1ba3db34dba1,2026-08-31T16:14:58.000Z,2,3,culture,JP,Gold,https://clstr.news/cluster/ichihatasan-yakushiji-temple-announces-limited-edition-goshuin
2026-09-01,16b0db88-c13b-49df-a2b6-7ef1475dbb28,7909eea9-5215-420d-9169-678e7c7f2069,2026-08-31T14:55:47.000Z,3,2,politics,ES,Sierra,https://clstr.news/cluster/andalusia-invests-655000-euros-in-a-1178-highway-improvements
2026-09-01,174ef551-794e-4a06-ae33-57e688ff62e7,2cacb025-2bc3-48ff-b6e1-62f91c534133,2026-08-31T20:37:27.000Z,4,7,crime,US,Massachusetts,https://clstr.news/cluster/lindsay-clancy-murder-trial-jury-resumes-deliberations
2026-09-01,1c09c56d-9696-44ef-bc4e-90d41c6e6b99,7dbcf405-3fd1-4c0a-a486-3d1817b9d5b8,2026-08-31T12:15:00.000Z,3,53,sports,BR,Drew,https://clstr.news/cluster/palmeiras-draws-with-mirassol-in-campeonato-brasileiro
2026-09-01,1c2d6d68-72ea-4da4-92f7-f543aecd839f,a68b0338-40af-41d1-a492-fc339c16c91e,2026-08-31T20:30:15.000Z,3,2,sports,CY,Gold,https://clstr.news/cluster/cyprus-wins-gold-and-silver-in-athletics-at-mediterranean-games
2026-09-01,1dd0d5cc-407d-4602-8288-36eaa41ac752,96ab33f1-9338-4310-a907-dcc30855822c,2026-08-31T16:49:33.000Z,3,2,sports,ES,Vargas,https://clstr.news/cluster/sevilla-fc-manages-transfer-shifts-as-vargas-deal-fails-and-washington-talks-continue
2026-09-01,201cb903-e225-4e6a-9fef-c8795ca049c5,b764b043-79b4-4b28-995c-a0af0e92f1ee,2026-09-01T03:24:13.000Z,3,2,business,AU,Gold,https://clstr.news/cluster/nexus-minerals-discovers-high-grade-gold-structure-at-wallbrook
2026-09-01,2214c462-0b95-4fec-bd16-a6c25dc018ed,259ec75e-51e7-42b2-bf71-2a4ffbe6d14f,2026-08-31T14:11:52.000Z,5,5,politics,SL,Sierra,https://clstr.news/cluster/sierra-leone-high-court-restrains-apc-executives
2026-09-01,23e00cb8-82e9-484d-b317-6c7841faf02b,fc8d5878-6529-4a5a-a2c9-c37095bd4f47,2026-08-31T12:37:27.000Z,4,5,politics,ES,Valencia,https://clstr.news/cluster/valencia-announces-forest-fire-recovery-plan-and-new-environmental-law
2026-09-01,2474a3a3-c2df-44a0-a8f5-e4ac297efbe5,c4c7d87c-cd9f-4c68-8968-838946f4f7e4,2026-08-31T21:37:38.000Z,5,2,politics,US,Miller,https://clstr.news/cluster/mike-johnson-supports-rep-max-miller-amid-abuse-allegations
2026-09-01,2a788589-c792-47d7-ad12-8b23c1010343,cd08054a-da34-48c1-993a-9916edeb624c,2026-08-31T21:00:00.000Z,2,5,culture,US,Adele,https://clstr.news/cluster/dancing-with-the-stars-the-next-pro-finale-airs-tonight
2026-09-01,2a912a64-d609-4ce9-a28c-485bd4b3c63b,bf561122-59f6-4f65-9ee7-098abbed263f,2026-08-31T15:04:45.000Z,2,3,sports,GB;ES,Valencia,https://clstr.news/cluster/burnley-in-talks-to-sign-leeds-united-winger-largie-ramazani
2026-09-01,2add24b2-0bea-473e-85d9-28d3eb9493b4,31a0a03f-0a44-4e0d-b2f3-942d9a4d1513,2026-08-31T23:38:00.000Z,2,2,culture,SI;HR,Croatia,https://clstr.news/cluster/dance-festivals-and-aerial-silk-workshops-announced-in-slovenia-and-croatia
2026-09-01,2b1b850b-1230-46c8-99bb-05965a3a2ee4,4579203c-dbf9-4b71-96da-1bf0579f783f,2026-09-01T01:25:01.000Z,3,3,business,ID,Garuda,https://clstr.news/cluster/garuda-indonesia-implements-new-piece-based-baggage-policy
2026-09-01,2b5114f6-2de7-4ae7-a89a-3c362bbd2983,fec2ab7f-068d-4e07-8610-8852a20bd1a2,2026-08-31T20:50:39.000Z,2,2,culture,IT,Terni,https://clstr.news/cluster/italy-hosts-international-aeromodelling-and-aviation-festivals
2026-09-01,2c075c8a-feb6-40b6-83d2-bc005d450632,ac0f13c4-9761-476b-ab89-fc405e21dcb4,2026-08-31T15:28:21.000Z,4,2,international,SA;SN;SL,Sierra,https://clstr.news/cluster/oic-session-in-jeddah-sees-senegal-and-sierra-leone-reaffirm-support-for-palestine
2026-09-01,2ccfb1da-a060-4973-9087-5d7ef86831ff,f775af2a-6717-44f8-a188-a6af0ccbfcad,2026-08-31T13:53:19.000Z,2,2,culture,US,Miller,https://clstr.news/cluster/dancing-with-the-stars-season-35-cast-details-emerge
2026-09-01,2f8ff1a8-2316-4ca9-b54b-e12f18878c65,7c218b98-b9f8-4181-ab40-7446d365ae79,2026-08-31T12:59:52.000Z,5,4,business,AR;US,Houston,https://clstr.news/cluster/neuqun-governor-visits-us-to-secure-vaca-muerta-investments
2026-09-01,32680596-21fe-4bd7-97b0-d572097c59f1,869cc257-473c-4180-93fb-1226594dbc4f,2026-08-31T16:12:00.000Z,3,2,crime,CZ,Plzen,https://clstr.news/cluster/plze-police-arrest-man-for-attempted-rape-and-robbery
2026-09-01,32b917a6-7cd9-4422-a454-666198f3fd1c,922b15da-8ee7-42f9-954c-6b509d8a3991,2026-08-31T16:37:10.000Z,5,3,politics,GH,Gold,https://clstr.news/cluster/npp-uk-branch-demands-audit-of-ghana-gold-board-transactions
2026-09-01,36d4f21d-df60-4f96-8f52-48cc51b292ad,1bfe769a-cbbb-467a-9c47-7b8ba368bebd,2026-09-01T01:49:39.000Z,3,2,business,SG,Dominique,https://clstr.news/cluster/uob-private-bank-appoints-dominique-boer-as-asean-market-head
2026-09-01,3aff55b9-d925-450c-b2de-21eda9575554,6fe9ad21-9045-407a-b25d-ad77352aaf73,2026-08-31T19:43:05.000Z,3,2,business,HR,Croatia,https://clstr.news/cluster/croatia-public-service-salaries-to-increase-via-government-mandate
2026-09-01,3bb478ff-e796-4f1e-aad0-d5424900d1eb,221dc8f9-bba6-4bb6-bdb5-60d4c5e0d86b,2026-08-31T14:44:44.000Z,2,3,sports,CY,Drew,https://clstr.news/cluster/aris-limassol-draws-2-2-in-limassol-derby-against-apollon
2026-09-01,4440c8d5-5869-4fd0-aeea-e46f7e46e74d,25e54b26-0715-4c9f-9c6c-51e94dd8d2c4,2026-09-01T04:05:46.000Z,6,2,international,SO;TR,Somalia,https://clstr.news/cluster/mv-lutuf-cargo-ship-freed-after-hijacking-off-puntland-coast
2026-09-01,4534ed5c-3141-49a0-98de-5dfc4432a1b6,454ae22d-96df-42e5-addf-bcb42cc8b7ad,2026-08-31T20:32:50.000Z,4,2,business,HR;UA,Croatia,https://clstr.news/cluster/uljanik-shipyard-and-kyivs-gulliver-complex-face-major-sales
2026-09-01,496d5e68-536a-41f8-ab81-d9905c4d57cc,a68b0338-40af-41d1-a492-fc339c16c91e,2026-08-31T15:11:09.000Z,3,2,sports,GR;IT;RS,Gold,https://clstr.news/cluster/greece-wins-gold-in-rowing-and-tennis-at-mediterranean-games
2026-09-01,4bf9935b-6666-44f0-847d-0d067736ff51,c3cd3513-5dbd-4731-9e6b-971e3899f5e1,2026-08-31T20:12:58.000Z,3,2,sports,AR;BR,Gold,https://clstr.news/cluster/argentina-dominates-south-american-trampoline-gymnastics-championship
2026-09-01,4c606f8f-e361-4f47-831c-802ba0208079,65666cb2-e51b-409b-a408-d814d6c2968e,2026-08-31T16:35:50.000Z,3,2,politics,US,Ocasio-Cortez,https://clstr.news/cluster/alexandria-ocasio-cortez-sparks-debate-over-progressive-political-rhetoric
2026-09-01,4cf6f351-f10b-40e2-9251-4dbbfb241043,5d9ca80f-d7c1-4a30-a1ea-f40d6cc320eb,2026-08-31T21:33:47.000Z,3,7,culture,BR,Zita,https://clstr.news/cluster/kinoforum-international-short-film-festival-announces-2026-winners
2026-09-01,4ef86afb-5399-45d5-aee5-e1b45132a943,f959d004-635e-404d-ae06-9c7dea6aabe6,2026-08-31T22:05:00.000Z,3,2,health,US,Houston,https://clstr.news/cluster/enliven-therapeutics-to-present-elvn-001-clinical-trial-data
2026-09-01,4f37e644-8f16-47c4-a017-0a47267e8083,c53c6b1d-c203-40d7-b8d3-a534ba9a90b9,2026-08-31T16:10:14.000Z,3,2,crime,IN,Gold,https://clstr.news/cluster/namakkal-masked-gang-robs-couple-of-gold-and-cash
2026-09-01,5166615c-801b-407f-ab6f-2605392326d0,eeeb3775-7eb7-4164-92cf-757341a71b24,2026-08-31T14:05:23.000Z,2,2,culture,US;CA,Drake,https://clstr.news/cluster/drake-teases-remix-of-ella-langleys-hit-choosin-texas
2026-09-01,525da927-f15a-407e-9268-4767f7864aba,50e1ee35-4ba2-4db7-ac1c-257c3ba95afd,2026-08-31T16:06:00.000Z,2,7,culture,BR,Tati,https://clstr.news/cluster/ana-maria-braga-takes-week-long-break-from-mais-voc
2026-09-01,5988b107-d8c2-41fa-b5f5-736c0c386f30,aa3a617d-1d1d-461c-b6e9-dafa31f5d013,2026-08-31T12:17:26.000Z,4,7,business,GN,Gold,https://clstr.news/cluster/kada-gold-project-increases-resource-estimates-to-208-million-ounces
2026-09-01,5b5c3b5a-34ec-4f38-8e7b-6b4e095e9410,3bc3e09f-a01c-4ebd-8d47-92140114d223,2026-08-31T17:01:10.000Z,4,3,business,NL;FR;DE;GR;ES,Amsterdam,https://clstr.news/cluster/eu-commercial-air-traffic-reaches-69-million-flights-in-2025
2026-09-01,5dc3d6e4-4aa7-4716-98b0-7f55136d36dc,2ce65e60-973d-47de-b02e-bddf90b4b06f,2026-08-31T18:13:18.000Z,2,3,technology,US,Pluto,https://clstr.news/cluster/pluto-tv-expands-anime-library-with-new-channels-and-english-dubs
2026-09-01,5eb325bd-ceca-4583-967d-06e4d9d24a1d,aeca1f05-8ea0-4c23-b528-50a94f4ba57e,2026-08-31T21:24:25.000Z,2,2,sports,IT,Prisma,https://clstr.news/cluster/italian-sports-clubs-announce-new-coaching-appointments
2026-09-01,60724c35-81d4-4685-8b99-16dbd2d51aa9,504cc462-62e6-4ddd-98aa-94f907ac9fdf,2026-08-31T16:04:00.000Z,3,4,sports,ME;IT;CY;CH,Gold,https://clstr.news/cluster/marija-vukovi-wins-gold-in-high-jump-at-mediterranean-games
2026-09-01,630ce6a6-82ac-4897-9ff7-eb6243ef40cd,5a2a2367-1b67-4f1e-bd8e-950b765ce493,2026-08-31T15:10:00.000Z,4,2,politics,SK,Drew,https://clstr.news/cluster/robert-fico-uses-controversial-historical-rhetoric-at-snp-anniversary
2026-09-01,65c6ea01-aa3d-4e07-85d1-ccb2515ea065,089c107e-492e-4a21-9bfd-f16d7726f6d2,2026-09-01T06:00:00.000Z,6,14,business,HK;SG;CN;US;EU,Fast,https://clstr.news/cluster/shein-shares-drop-following-hong-kong-stock-market-debut
2026-09-01,672f2e75-bfbe-4963-ab36-aa247f200752,bdadf343-8900-4ff6-82de-b6098d75d1a9,2026-09-01T02:08:21.000Z,3,2,business,HK;AU;SG,Perth,https://clstr.news/cluster/cathay-pacific-rolls-out-aria-suite-on-perth-routes-and-marks-80th-anniversary
2026-09-01,68e7b34d-4777-44e1-8a03-bcbd418aca49,6ab649ce-6b24-4ae9-984d-87e653619332,2026-08-31T13:30:00.000Z,2,2,crime,CZ,Plzen,https://clstr.news/cluster/plze-police-record-41-violations-at-tuning-rally
2026-09-01,6b8b5881-0eea-448b-a2d3-c4c417227e24,926ad5e9-e600-4347-9a64-1387c70362bf,2026-08-31T18:33:26.000Z,2,3,culture,US,Drew,https://clstr.news/cluster/mallory-aurichio-claims-betrayal-by-drew-campbell-on-big-brother-28
2026-09-01,7149f6b0-0969-4f7b-9306-92d09e878374,793af343-f7cf-48c8-af0b-b93afa1240a2,2026-08-31T14:05:26.000Z,3,2,politics,SL,Sierra,https://clstr.news/cluster/sierra-leone-stakeholders-launch-eu-funded-gender-and-peacebuilding-initiatives
2026-09-01,71b47d09-c650-403f-8c41-77a9da1dea2c,a7646670-434e-4170-9624-cbb647ad41ad,2026-08-31T17:05:00.000Z,5,4,health,HR,Croatia,https://clstr.news/cluster/akovec-hospital-faces-negligence-allegations-after-patient-survival
2026-09-01,72e8b360-e941-4417-adf3-5e85354cd935,bbef2979-0978-41aa-894c-da44858b6241,2026-08-31T22:11:55.000Z,2,2,culture,MX,Fast,https://clstr.news/cluster/fast-furious-returns-to-mexican-cinemas-for-25th-anniversary
2026-09-01,73bd0e29-db02-4742-a2c6-ac380428ee8e,4d00d9d7-b3f4-4982-96ac-aa49a09f508d,2026-08-31T14:23:46.000Z,3,4,culture,HR;SI,Croatia,https://clstr.news/cluster/regional-initiatives-expand-social-support-for-elderly-populations
2026-09-01,7993975b-3483-42d2-8162-d4c234e1678c,a75b7dcf-4943-4d20-8323-535590b33375,2026-08-31T22:18:40.000Z,8,2,politics,CN,Liu,https://clstr.news/cluster/chinese-military-leaders-zhang-youxia-and-liu-zhenli-removed-from-npc-roles
2026-09-01,7ad3643a-3954-40e8-a4b3-2e1259276696,9d3147fc-7b98-460e-981e-e7c19398e6eb,2026-09-01T05:51:43.000Z,3,2,politics,BG,Wage,https://clstr.news/cluster/bulgaria-discusses-new-education-funding-and-teacher-salary-mechanisms
2026-09-01,7f1378dc-0e34-4fb9-9998-07365e48e3e3,d2869af2-df6a-44ef-b2b2-27e47874da66,2026-08-31T16:23:45.000Z,2,14,business,,Fast,https://clstr.news/cluster/johnny-kash-and-king-chance-casino-target-fast-paced-slot-players
2026-09-01,84059e13-397e-47fd-8880-fd6e605cb4e0,bb4cfdcb-e9cb-4801-bd87-0f692a565291,2026-09-01T01:41:13.000Z,2,2,business,JP,Gifu,https://clstr.news/cluster/fit-easy-expands-amusement-fitness-club-network-in-gifu-and-aichi
2026-09-01,86a71059-07ef-407a-911a-0a567e0a9422,2c9cad8b-5d2d-4fdd-b574-1005c1a91911,2026-08-31T14:03:38.000Z,3,2,sports,FR;IT,Clinch,https://clstr.news/cluster/nicolo-bulega-can-clinch-worldsbk-title-at-magny-cours
2026-09-01,86c8b878-bf2f-4394-aaee-0b5993bdf82b,201b3883-a114-4909-903e-ac8fd8047b29,2026-08-31T15:44:23.000Z,3,2,business,,Fast,https://clstr.news/cluster/polestar-expands-electric-suv-lineup-with-polestar-3-and-4-models
2026-09-01,8cb2448d-f8ff-4b94-b0be-ff5b19029ea7,16a39b42-d3c7-4f55-8e9b-4fb4743c1f06,2026-08-31T19:30:15.000Z,3,2,culture,GB;US;ES,Gallagher,https://clstr.news/cluster/elizabeth-peyton-painting-sparks-copyright-lawsuit-over-oasis-photograph
2026-09-01,8cdf9f14-b365-447d-9c18-3ba550cd2bb3,b6053d39-6d4d-44b0-8728-9ecce9ec5fae,2026-08-31T14:00:00.000Z,4,2,business,KE,Mombasa,https://clstr.news/cluster/kenya-power-announces-planned-outages-in-six-counties
2026-09-01,8e960f81-d4a2-49e2-8612-6daeb8055e70,a8fc3373-1856-43b0-81ab-3b4d2b0a1025,2026-08-31T19:27:59.000Z,3,3,culture,ME;HR,Croatia,https://clstr.news/cluster/cetinje-and-premantura-announce-september-cultural-programs
2026-09-01,90667f4f-cdc7-415c-a792-ca00c3237512,020095b4-8ba2-49fc-a2aa-c2de867aad8e,2026-08-31T14:29:08.000Z,3,3,health,DE,Link,https://clstr.news/cluster/health-initiatives-in-germany-emphasize-preventive-care-and-mental-well-being
2026-09-01,9150e164-84c6-4029-8bb2-7f9c4cf1f872,774b07bb-dc45-4459-980e-1fd213c76419,2026-08-31T15:57:25.000Z,5,2,international,DE;CH,Wurttemberg,https://clstr.news/cluster/waldshut-district-storm-causes-child-death-and-injuries
2026-09-01,91df08b2-5653-4aac-840d-d4186f278833,42b0c4d2-9cd2-4e74-8078-2512419e3452,2026-08-31T14:58:21.000Z,2,9,sports,BG,Drew,https://clstr.news/cluster/dunav-ruse-and-lokomotiv-sofia-draw-2-2-in-first-league-clash
2026-09-01,937124b7-2021-4c22-9e30-790c7d966dfa,d0262c5b-6c4f-44f6-aba4-0ad91dca5b26,2026-08-31T22:00:14.000Z,3,2,politics,MX,Sierra,https://clstr.news/cluster/ecatepec-to-paint-3000-homes-in-sierra-de-guadalupe
2026-09-01,937b32d5-789f-4416-a392-20a5bbcad9a2,feb19b1c-8e0d-4182-b45c-c7f61abd78c0,2026-08-31T20:10:02.000Z,4,2,politics,DO;VE;AR,Link,https://clstr.news/cluster/latin-american-legislators-convene-in-dominican-republic-to-combat-antisemitism
2026-09-01,949d6a0f-6bce-4e4c-9458-5cdf143fe8f2,8a4e23d8-9194-4776-b0b9-684e01652c6b,2026-08-31T14:55:29.000Z,2,2,technology,IT;JP,Link,https://clstr.news/cluster/insta360-products-see-price-cuts-on-amazon
2026-09-01,99abcc79-4cb1-4bfd-a215-f48d17f1a484,efa1a086-2866-40e4-aea5-c17c2a18c1cc,2026-08-31T15:58:28.000Z,3,3,sports,IT,Link,https://clstr.news/cluster/benevento-proposed-as-pilot-city-for-americas-cup-2027-legacy
2026-09-01,9d641cbd-e974-4966-afe8-830fa3a67d0f,174d3da5-83a3-4adc-af20-63b62033f20d,2026-08-31T16:46:30.000Z,6,2,crime,SE,Link,https://clstr.news/cluster/fagersta-attack-investigation-highlights-social-media-extremism-and-separate-murder-plots
2026-09-01,a564afa3-1dce-463a-9bde-b655903e231c,f2df38ba-07ed-4334-87f3-e81d4bd4c6d1,2026-08-31T18:05:55.000Z,2,2,sports,PY;AR,Delmas,https://clstr.news/cluster/paraguay-confirms-tennis-roster-for-2026-south-american-games
2026-09-01,a7cf68ff-5309-4572-b6cf-8ff620935823,649f8af1-8467-4d58-9a57-7462b798283e,2026-08-31T14:46:43.000Z,2,2,technology,,Amsterdam,https://clstr.news/cluster/panache-digital-games-reveals-sound-design-for-1666-amsterdam
2026-09-01,a7e6b61e-ef93-4112-9b01-6187ed44cf12,00d7349c-4607-4143-9c18-d02a1ca35ebd,2026-08-31T16:30:00.000Z,3,3,health,FR;BE,Gold,https://clstr.news/cluster/gold-september-initiatives-launch-to-support-pediatric-cancer-awareness
2026-09-01,a8f8cd43-3c46-4743-b99a-0c8e93a36855,398c9982-9dfd-4b02-a14e-d7794d5021da,2026-09-01T04:48:04.000Z,4,11,international,HR;RS;SI,Croatia,https://clstr.news/cluster/croatia-weather-forecast-shows-stabilizing-conditions-for-september
2026-09-01,ab25e6f8-e09c-44d0-a124-2c23bd5b9a29,2bd15418-0801-41da-a14c-4a83191ea3e3,2026-08-31T14:02:36.000Z,3,4,politics,IT,Gorizia,https://clstr.news/cluster/italian-military-units-hold-leadership-change-ceremonies
2026-09-01,ad09b1c8-1a92-45b0-8955-c025d6958a12,f1493cbc-53b8-41e4-929c-1afb78042d16,2026-08-31T14:15:44.000Z,4,2,politics,SK,Blaha,https://clstr.news/cluster/ubo-blaha-faces-scrutiny-over-luxury-villa-purchase-in-bratislava
2026-09-01,ad2d4e85-0991-4467-891c-eab892f3490a,7fd86a70-a515-49c8-bb1d-c17b0c47787e,2026-08-31T15:53:17.000Z,4,3,business,HR,Croatia,https://clstr.news/cluster/croatia-nears-completion-of-10-billion-euro-eu-recovery-plan
2026-09-01,aea113b8-200b-40ef-8fd7-845aea6d432f,5014b386-7288-4ff5-800b-16300d74bb78,2026-08-31T15:00:01.000Z,2,2,culture,JP,Kobe,https://clstr.news/cluster/seasonal-beauty-and-fragrance-collections-launch-in-japan
2026-09-01,af0e21ef-60a2-45d6-8deb-9e6e2b963eca,f1fa9fff-250e-4e44-bc0a-10ab356c645a,2026-09-01T04:00:52.000Z,4,6,technology,DE;US;GB;CN,Link,https://clstr.news/cluster/tp-link-unveils-first-wi-fi-8-lineup-at-ifa-2026
2026-09-01,b098f8c1-29e7-4006-84ef-7ac78a6dfeb8,94bb880e-d354-4832-a882-96b0e556a9ac,2026-08-31T14:54:49.000Z,3,3,business,PK,Gold,https://clstr.news/cluster/gold-prices-in-pakistan-drop-following-international-market-decline
2026-09-01,b2e64b62-75b9-438f-b677-8c51033a858f,f43d2dd5-8e21-4120-82bc-9692a76ea6f4,2026-08-31T18:10:16.000Z,3,2,sports,GB,Shearer,https://clstr.news/cluster/arsenal-identified-as-premier-league-title-favorites-1
2026-09-01,b4788c1a-0a45-4696-9d3a-0c47a24097fb,77200e82-63aa-441d-9d21-aa328ef9afdd,2026-08-31T20:00:34.000Z,2,2,culture,BR,Nao,https://clstr.news/cluster/netflix-begins-filming-new-brazilian-comedy-series
2026-09-01,b5923e28-fc50-4995-958c-6ad81f4e59c1,ecb1a988-6725-49da-8cde-e19fd1028002,2026-08-31T16:51:21.000Z,3,4,sports,ES;AD;IT,Gold,https://clstr.news/cluster/spanish-athletes-secure-victories-in-parasurfing-and-weightlifting
2026-09-01,baa632a5-5642-4a8b-93a4-234f705fe2c5,b4cd97fb-ad0b-42aa-aac8-e27e853d3340,2026-09-01T03:05:37.000Z,7,5,international,AM;RU,Armenia,https://clstr.news/cluster/pashinyan-faces-potential-russian-ultimatum-over-eu-membership
2026-09-01,be03bbdd-dded-4c48-92b7-65d25bb23dcc,16e1cdc5-2697-466c-9fed-0486c5cf2d6a,2026-08-31T13:55:08.000Z,5,5,health,DE;CH;FR,Bavaria,https://clstr.news/cluster/shamonda-virus-detected-in-cattle-across-germany
2026-09-01,bfb997fe-3793-45ce-b44e-0e099747f0c5,c82c5f7f-03da-401a-867a-fe49259eeb2a,2026-08-31T18:18:19.000Z,5,2,politics,US;IN,Wage,https://clstr.news/cluster/us-proposes-h-1b-visa-reforms-including-wage-hikes-and-grace-period-cuts
2026-09-01,c0370245-4167-4d5a-b9b3-76e7496d3cff,6aea2c83-13b7-4c2e-b52e-3322d48a165f,2026-08-31T17:38:02.000Z,3,5,business,ES;AR,Valencia;Pest,https://clstr.news/cluster/agricultural-shifts-training-in-valencia-and-crop-changes-in-santiago-del-estero
2026-09-01,c359311b-b35c-4412-90bd-cd38f9b7ffa6,f80d2a43-75f5-4978-8576-0c0fb284171c,2026-08-31T15:04:52.000Z,2,2,culture,US,Pluto,https://clstr.news/cluster/pluto-planetary-status-debate-intensifies-two-decades-after-reclassification
